id,date,date_built,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view
84e0637a-a45f-4e38-80f1-bb346b8e8852,2021-02-08,2017,169209,4,2,1883,8638,1,0,13
e6326e67-0cf8-42de-9bf7-f44ad0aa6bde,2022-03-04,2016,1264212,7,5,5925,14773,1,1,90
16c73048-4d62-4bb6-86c2-e5e8570114dd,2020-04-12,2017,276231,3,3,1541,13963,2,0,17
e5d34aa9-e18f-449b-bffb-deb24b2d141b,2022-04-06,2010,406695,4,2,2321,10702,2,0,0
d2cd8a17-d784-4014-8314-86b6a6325549,2019-11-06,2016,442570,3,3,1899,10868,1,0,28
995bdd8a-3cba-4513-8b66-905874723513,2021-08-05,2016,175575,3,3,1971,13006,1,0,31
12961a6d-2f7e-4fbe-b95b-1a6ec8036c83,2021-05-14,2014,169496,4,3,1633,8211,2,0,23
91627563-d1f6-4789-9959-29278432e6db,2020-08-16,2010,425688,2,3,2135,12834,1,0,1
81af23b5-a090-4c67-9865-c7c77c2ad3d3,2022-01-13,2011,262779,3,2,2361,13107,1,0,31
17e5e5b2-44ee-4069-a5b7-8d3e6d6817f9,2022-05-16,2012,349923,4,3,2404,9296,1,0,4
a7775eb4-3d48-4619-b159-72811d5c89cb,2020-07-19,2014,305521,2,2,1760,13676,1,0,37
2d581362-66f1-4690-b36e-f44456726e3c,2020-02-15,2010,336199,3,3,1698,10245,1,0,41
b176b23c-f7bb-442d-bb84-63c69b8ea728,2021-12-09,2013,245077,2,2,1824,9704,1,0,10
20bfcf87-c8ba-432d-8ec2-2160cef67189,2021-05-23,2012,297633,4,3,1933,13683,1,0,29
69a8c57f-29c3-4ff7-8928-247b47066b48,2022-06-08,2017,214114,3,2,2097,10794,1,0,19
a61b9d81-1add-4c9b-8adf-19ad4dbe4c6d,2020-05-18,2013,353422,3,2,2446,11540,2,0,45
c4ccc125-c678-4861-a7e1-d5886f14bec1,2020-05-20,2011,238559,2,3,1900,14886,1,0,37
14dd5edd-3e13-4a18-b638-b968bcd5b803,2021-05-10,2011,567484,5,3,4916,12405,2,1,67
a76cfd9a-dbc4-4f5b-b54b-b8f08ad635e6,2021-01-01,2015,297061,4,2,1925,13370,2,0,31
dd41a5a6-e1df-4356-af8b-0ef8f786f89d,2021-07-15,2016,319909,3,3,2120,14867,2,0,40
963cb7b2-125f-4633-b124-da76f74c690b,2019-09-23,2010,342001,3,2,1744,13686,1,0,14
875f5918-34fd-43ec-8419-d5f3f3f8c427,2021-10-08,2016,140492,2,2,1735,8657,2,0,5
123bef6f-97d7-4d98-a50f-4eaee8e82225,2020-01-09,2011,140747,4,3,1987,14961,2,0,40
a34e9f5e-3ffa-4297-8e7c-e609486bf2e9,2020-11-28,2014,300978,2,3,1547,11476,1,0,50
7f86bc62-0aa9-4da3-9250-02fba34d1785,2021-06-22,2016,147810,4,2,2115,12571,2,0,15
60dbf543-804d-4f08-8e20-e4b4bdae77f5,2021-11-14,2013,381073,2,3,1868,13155,1,0,14
0ba0424d-adf6-4121-9c69-61b6d3a49a0d,2021-01-14,2017,330057,3,3,1908,10852,1,0,9
82bf6302-3e89-415e-80b9-82626c983112,2019-02-07,2014,138827,3,2,2140,8191,1,0,35
0c0abe54-f30e-464e-aba1-e2d0d0c97d0a,2020-10-26,2010,395364,3,2,2394,8284,2,0,29
137238ab-1c7e-4868-9490-9b72519d69b4,2019-01-27,2011,180898,3,2,2493,9255,1,0,27
1b391682-595a-4c86-8218-020b6787d508,2022-04-01,2012,290635,4,3,2285,10850,2,0,24
f650b4a5-7198-49f2-8e5a-d67981e496f0,2021-03-01,2011,154920,4,2,1874,11442,1,0,8
7e6ef97b-0375-455d-bf44-b52de5170c20,2019-04-15,2017,121443,2,3,1841,12852,2,0,39
24d82aab-98f2-415b-9243-d33d8ce3257b,2021-05-11,2017,180323,4,2,1821,10329,2,0,0
75345ce5-5baf-4797-8aeb-edede35454dc,2020-06-09,2014,362475,3,2,1852,10391,1,0,13
b9e6a27e-ec20-47f9-ad6f-3472e5c4a6b6,2021-12-07,2011,323980,4,3,1713,8085,1,0,46
11fadbae-c289-4fbb-aea5-f60c922ecd92,2020-01-17,2010,288503,2,3,1555,8085,2,0,28
7859d0ab-f06a-43a7-b7c0-ef3268aaee2f,2019-12-23,2012,266515,2,3,2041,12014,2,0,32
398d6780-444c-4269-8e04-af6aacee3431,2021-02-08,2016,348182,3,3,1757,8711,2,0,42
f085b87b-e42e-4c41-8da7-7b6b68a4017c,2020-04-11,2010,203380,3,3,1982,12065,2,0,35
ead9cbde-2a3d-42dc-aeba-2a4166a120ea,2020-10-11,2012,329635,3,3,2415,14054,1,0,17
4b7a7189-df19-4152-962c-59ae238629ee,2019-07-30,2010,206524,3,3,1558,11868,2,0,1
5d064eef-11c5-4b62-9560-8c4bdf7138e4,2022-05-06,2010,284403,4,3,2477,8204,2,0,44
bf26f31d-f395-4c8a-88bf-9ee679539fa9,2022-02-19,2015,190013,4,3,2418,13613,1,0,20
dbf653ff-3dba-489b-a0da-c644347ccbdd,2020-04-24,2015,431962,4,3,2491,11212,2,0,11
1d75b5ad-75be-4f9c-b05c-f460ec73543a,2021-10-11,2011,215963,3,2,1869,9855,1,0,35
2a0b33e4-85a6-4aa1-962c-7e5b852caa14,2019-12-14,2010,442876,2,2,1779,12803,1,0,28
453c3725-5705-4866-b2d1-a7234e530f2b,2019-11-29,2015,335855,3,2,2353,10167,2,0,5
85f1bd5f-60bd-4fa4-86b4-b203e7f9b545,2020-05-04,2011,395301,4,3,1878,13199,2,0,25
cf7b8495-1b27-4438-aab7-18a5e89a1914,2020-03-18,2015,419054,3,2,1768,12128,1,0,8
e848f53d-2618-4a27-9e36-9d86b60e32f3,2019-01-27,2016,521331,5,6,5437,12653,3,1,92
c247aaab-5a78-4cc9-a454-ed3dcaeef436,2019-04-05,2012,384994,2,2,1709,8205,1,0,49
3ea179a5-9519-472f-b677-470d66700a7a,2020-06-08,2015,147040,2,3,1716,8080,2,0,18
94dd139e-c37d-4ac3-b2e3-03c26d788ad6,2019-01-08,2015,429165,2,3,2149,12418,1,0,13
e9ee7234-383a-4c72-a63a-67e51201ebc9,2020-09-23,2016,183876,2,3,1593,10049,2,0,50
3a6530bd-1e92-4dec-bb99-94ceb2b1c7a6,2019-04-30,2016,421193,2,3,2280,10927,2,0,25
a50d15da-00f0-43d6-bcdc-30d3f750a1b2,2021-10-24,2014,179602,2,2,2201,11020,1,0,16
b2cc7a7d-8ae8-4943-bf94-79dc01db3a26,2020-07-31,2014,442902,4,2,1730,9643,1,0,0
0a7e6129-d67b-4e79-804b-7045a359f6fd,2020-12-18,2016,130509,3,2,1972,8439,2,0,48
39b9fb38-91d0-42e3-a0ec-81257bcbe1f5,2019-08-01,2012,231350,4,3,1976,12146,2,0,29
43c24302-e1e3-4895-a810-ee3625a1d7e9,2019-07-04,2011,324981,4,2,2410,13763,2,0,37
c67228ae-b65d-49af-a015-6b62b5fb004f,2020-03-18,2015,290262,4,2,2070,8841,2,0,29
f044095e-652a-4d89-b0d8-2865123ae518,2019-01-24,2015,446946,2,3,2091,10009,1,0,1
f0f10692-a3b4-47e3-94ae-33f703c333f0,2021-05-27,2012,151496,4,3,2089,9892,2,0,21
d4c0c20b-8f8a-4eaa-a049-d3113927586d,2022-04-12,2014,381282,3,3,2421,8493,1,0,38
a86e01aa-500e-41b0-9abd-5d7a3fe17b2f,2020-09-22,2014,246085,3,2,2265,14624,1,0,9
63d4344e-ca9f-494e-b5cb-3c6d4fd16d59,2020-02-29,2014,323564,3,2,2397,13171,2,0,42
87128eee-843d-46e8-b2fb-7f0031f5bbea,2021-12-06,2015,217393,3,2,2069,12180,2,0,30
1a547750-003f-4efc-8db8-052275b5d1ab,2019-07-15,2017,1381037,6,3,5745,14522,1,0,79
224a4289-3b51-4727-9580-94aeef610598,2019-03-30,2011,409134,3,2,1604,9671,2,0,45
4f003ab4-850e-4d1f-a90b-8c92097c3354,2021-08-19,2014,331683,4,3,2257,10292,2,0,11
e2e32d37-535c-4ea6-8426-6ba6ef1a210a,2020-10-26,2017,334579,2,2,1975,10497,2,0,19
b2cba38e-3644-45cb-8166-45e4f5de458c,2019-10-31,2012,179492,4,2,1592,14807,1,0,36
f3e5da09-2073-46fd-a667-88a81d1104e8,2019-12-17,2011,206920,2,3,2223,10405,2,0,4
134fd6fc-7c28-4141-ad06-77295c8e6bdd,2021-03-03,2016,255928,3,2,1742,14660,2,0,33
4a4c21b9-7421-4d22-b99a-8e01dccaaf96,2019-02-11,2017,205839,4,2,2024,10317,2,0,19
12d7f486-d011-4c2e-9d0f-d48ada86fe50,2021-01-02,2015,140387,4,2,1877,10300,2,0,22
bad6c1f8-9e6f-41e8-93fa-f64a94f270fe,2020-06-08,2015,149558,2,3,2164,14025,2,0,43
28250601-bb41-4521-99e5-737c721f3ecf,2021-07-16,2012,272579,4,2,1975,10369,1,0,14
70be4a53-86d5-49cb-b8be-e072eb1c5946,2020-05-10,2011,378884,4,3,1788,13518,1,0,11
84140184-a4b7-42fb-848b-3829c39ef0bc,2020-08-07,2012,152750,4,2,1709,14480,2,0,9
480c3e97-e370-4422-8453-25d925dcb4d6,2020-08-17,2010,391329,3,3,2054,11417,1,0,6
f08302c6-0578-44ff-9538-10129bcbe7c2,2021-03-11,2015,231377,3,3,1821,9430,1,0,27
ded1db25-5e9f-4852-8b6e-6e285605dcd4,2022-03-22,2016,619453,4,3,3393,10379,1,0,56
41aa855d-7235-4d6d-917a-517d1ac6bd04,2022-01-03,2017,379034,3,2,1936,13149,1,0,24
e47e7df2-0ce8-4cf0-a547-656c74b9391d,2020-04-02,2010,257597,4,2,2404,9342,1,0,39
09bcae0d-acd1-4f88-bcae-631f0986078c,2021-05-06,2014,134587,4,3,1957,10818,2,0,12
e78e7a0a-8e63-43c7-9950-38ab191e6092,2020-04-07,2012,442375,3,2,2398,13971,2,0,35
40ee895d-2ab7-4ff0-9c02-88c2c15264e8,2020-09-25,2013,223324,4,2,1764,13159,2,0,47
7b43ea7e-eeb2-4f8a-aee3-9d7456b6622b,2020-01-05,2011,219417,4,2,1558,12894,2,0,15
478ba5cb-059d-4316-b577-f710bd48ee38,2019-02-18,2013,127922,2,2,1793,14853,2,0,23
73f0c5ed-be7c-4db8-9798-dddf0c372e0a,2021-11-27,2012,131972,3,3,2063,9486,1,0,5
bf270894-7c8b-4227-a4af-1032aaf15d95,2022-04-04,2014,336184,4,2,1878,9069,2,0,14
5c53d1b0-47d1-4732-aeb5-ae1deb6498d7,2019-10-01,2012,200381,4,3,1561,13420,2,0,23
66871eba-2175-4c08-b261-233074e3f014,2019-02-11,2010,320787,2,3,1651,8734,2,0,31
569fea2e-a307-4d01-9a66-33e07f2d7b25,2022-06-14,2011,229115,4,3,1523,8948,1,0,32
5ec66b64-d73b-42b8-87e4-b657c648a5f8,2021-04-16,2013,387633,4,2,1614,8398,1,0,19
a0c986ab-42be-4885-b557-f23c24d6e6f2,2021-02-14,2014,132346,2,3,1734,13191,1,0,0
fafc51ae-bb55-4edd-993e-b675205fa0e3,2020-11-29,2017,221269,4,2,2020,14257,2,0,18
44a9962a-5845-45c0-81e2-6c67e8917251,2019-09-23,2017,333006,3,3,2246,12172,1,0,48
db20df63-9bbc-45b2-9796-d1b660e0e8f0,2020-10-21,2011,129706,2,2,1557,12252,1,0,41
c989d6f4-16a6-44e0-b381-ca553a4e39c7,2021-07-29,2014,264767,4,2,1562,9407,1,0,9
800d8501-9dbe-4c1c-b278-a3cb2b4b98a6,2022-03-28,2016,375666,4,2,2254,13689,1,0,49
311445ca-d4ca-42d8-8fc3-82ab834a9995,2022-02-03,2015,140660,4,3,2421,12491,1,0,5
fcdff59b-47ea-46ad-b950-742c59596963,2020-02-20,2017,134904,3,2,1868,10963,2,0,48
3ec6d8ab-22da-49df-9bfe-1932763a3529,2021-12-26,2011,333027,4,3,1874,14606,2,0,25
c626f049-6fc8-4450-b2c0-59286e369226,2020-09-27,2016,181635,3,2,1809,13782,2,0,35
e52e41e8-700f-4404-90dd-3243c8170317,2019-04-12,2016,436586,2,2,1511,14899,2,0,31
39ca300b-94aa-43d4-a49f-449cd290259b,2022-05-23,2013,366079,3,2,2170,14681,1,0,1
960fb193-370d-4b64-95d0-08ce1dd9f4a4,2020-06-09,2016,242428,4,2,2489,8112,2,0,27
948e87d9-1829-4238-a018-5e7ec4a8015c,2019-03-07,2012,123574,2,2,1517,11218,1,0,48
f4437436-241b-47d4-8f61-01689365088a,2020-08-30,2016,278378,4,2,2074,13221,1,0,5
8b24adf7-1297-4794-82e4-a25d6b8eaaca,2020-10-31,2017,208417,3,2,1585,13868,2,0,13
948c963c-cb96-4343-a6e2-20812ca08b42,2020-04-29,2016,233259,4,2,2068,11968,1,0,46
ad1b88c8-8f00-4984-a10e-8eee5624cc78,2019-02-02,2012,256824,3,2,2134,12749,2,0,43
bbb9ab39-136b-412e-8e33-c4d098eb76ed,2019-11-11,2014,324001,2,2,2409,12951,1,0,22
49541c58-945d-4a37-8900-2069fe186609,2021-09-18,2014,568010,4,4,4071,12368,1,0,71
624847cf-0255-4ce8-b0bb-8228a5c6b760,2022-03-16,2014,172416,4,2,2185,8492,1,0,0
58402c2b-887d-4e15-9ec6-d1a5a7ce093f,2021-03-15,2014,407132,2,2,2304,11448,1,0,20
e8b22e05-bd1c-4af6-a69f-91a5407dfe31,2019-07-10,2014,258289,2,3,1694,14130,2,0,39
f2e4af0b-816a-4585-9283-fe2182ca8311,2019-05-02,2017,204520,2,3,2033,8912,2,0,2
8b9e17d3-0ea2-4ba7-abb9-06379461ad32,2021-05-28,2013,427127,3,2,2101,9687,2,0,32
d4719bdc-e707-4300-924b-1dd4c7fe03b1,2022-02-28,2012,362948,4,3,1814,10881,2,0,8
200fcca2-d59a-4d9b-9a6d-a67c22ff2a23,2019-04-01,2015,356611,4,2,2266,8459,1,0,30
c4769505-a978-4bd4-a475-b7fc023f257c,2022-04-16,2017,177718,3,3,2223,13040,2,0,34
cd54d6c1-3e75-47c4-9eb4-40478c639160,2019-09-18,2014,188629,3,3,2263,11564,1,0,27
736cb04e-4df3-416c-9e19-f0470377de01,2020-06-03,2015,272098,2,3,2140,8435,2,0,41
0905504a-4d96-4abc-a04f-3f2d34fb8581,2020-12-30,2013,197858,4,3,1670,12410,1,0,22
4b50ea65-1b5a-4f09-bc8e-7e07075db382,2019-11-09,2015,210261,3,3,2432,9194,1,0,26
fbf936b0-7c8a-478b-9fb7-a07715329cea,2020-09-03,2015,400046,2,3,2218,8622,1,0,38
a0266b4a-fea9-432d-88ed-3ef1b86b3d6a,2021-05-05,2013,209898,3,2,1815,10026,2,0,12
13d38e6c-1244-4cd6-93fe-6ba27599c31c,2021-05-07,2014,314871,2,2,1936,9553,2,0,42
8eab12db-99ad-4bc3-911d-df5f7748f6b9,2021-01-02,2015,289190,2,2,1628,14394,2,0,46
4fb8787c-4788-4a0c-94f5-710abf361418,2019-09-07,2011,297855,4,3,1824,13690,2,0,47
88027201-737d-47f7-a3fa-1856878f788c,2019-10-28,2012,248459,2,2,2323,13131,2,0,45
da150c65-e46c-4169-80b4-f4862c93f2d6,2019-12-15,2017,1485927,6,3,5515,11618,2,1,99
8c628747-39ce-454f-b4f3-629da050795e,2020-03-05,2011,281809,4,3,1570,11371,2,0,27
84651a28-bb5e-44e0-9b6a-85fd8d6e0832,2021-05-17,2014,419199,3,2,1560,11753,2,0,33
f5bdeddc-9436-498a-ba6e-2502cc663e20,2021-09-14,2013,267001,2,3,2128,8722,1,0,40
9da1ed7a-038a-4d6f-a3b4-fb6c1f5dba9e,2021-07-29,2012,236834,3,3,1556,13672,1,0,13
03a6f540-ca62-42f3-aede-c70fa9ada945,2019-06-14,2010,190371,2,2,2369,8664,2,0,13
ef24cece-72e9-4d86-8c93-cc59adcab627,2022-03-24,2015,174236,3,3,2302,13025,2,0,50
c7c9f2aa-ba4d-49c4-bf80-6ede61ffefb6,2019-02-25,2013,380267,4,3,1756,13619,2,0,46
6b29a610-4d85-45f7-a436-96744d58cc3e,2022-02-18,2014,435578,3,2,2049,13326,1,0,38
a26f6d29-79f8-43c2-98eb-67ec2c591cf0,2021-12-12,2012,145495,4,3,1943,12052,2,0,5
6381a584-c911-40a6-a67d-8a1f186c4878,2022-02-21,2016,223869,3,2,2256,9681,1,0,15
17e2c611-07e4-409a-abdf-b9ad43885377,2020-04-17,2014,335908,2,3,2040,12376,1,0,32
08a39aef-5d08-4b96-8540-c5793a5d257d,2022-03-11,2017,442847,3,2,2213,11492,2,0,24
e051538d-b619-4eee-b6c3-05f4232cf334,2021-05-09,2010,184181,3,2,2307,14496,2,0,27
5378a6f2-add7-42ce-80f2-30d9528b1def,2019-06-27,2017,917114,5,5,4764,13686,2,1,59
3d272179-75e9-4229-9da9-4f4b91446f43,2021-04-24,2014,140795,2,3,1686,14520,2,0,37
ce1e0cde-7393-4db8-b558-3dda0b5e69c3,2021-07-21,2014,167122,3,3,1961,9070,1,0,8
2e9e89aa-100e-4ba8-89e8-53a350aaa517,2020-01-14,2011,187638,4,3,2356,13245,2,0,0
f8da3115-7be4-4eac-a567-b25b0056beab,2021-10-11,2017,133927,3,3,1879,8073,1,0,6
4cf4041f-cc12-4c46-b22b-8e2d1c15a7c3,2020-04-10,2010,411534,2,2,1947,13446,2,0,0
20cce542-bbaa-4b6e-80a0-72d9d6e07ae2,2021-10-06,2014,177154,3,3,2116,13019,1,0,50
46f32217-5f25-499d-be6a-f023f76ee083,2021-06-04,2017,400229,3,3,1548,8950,1,0,27
6c76232a-f717-4a8e-9eec-1b19d2329ca0,2019-06-26,2010,409253,4,2,2308,14176,2,0,18
63058775-c9f4-412d-97dd-211fc1ba2b70,2019-01-04,2012,407759,2,2,2288,8195,1,0,35
9f2a7034-1de5-4c6d-b8e1-fdab758188c3,2020-09-03,2015,205622,3,3,1574,12331,2,0,28
67bd9c70-32e9-4eec-90d5-cf6ec311c8fe,2019-10-13,2013,221042,4,2,1875,14940,1,0,46
dc67a7ba-d71d-4b12-af63-f2102f7a6888,2021-01-06,2013,266743,4,3,2047,14867,1,0,7
282dc935-5946-478e-a326-4421f671bc64,2021-11-07,2011,317297,3,3,1851,14969,1,0,23
c5be9d08-8588-4fd7-8fb4-4e03dbd4b903,2020-03-11,2016,423606,3,2,2248,12724,2,0,42
e479712d-8109-4e07-a828-a4802b236417,2020-03-18,2012,269721,3,2,2318,10251,2,0,19
3a071602-6f69-46c2-bab4-b6deb5187736,2021-01-02,2016,309919,4,3,1956,9064,2,0,7
7cab60f4-67ee-47d5-a0ab-dc09061da372,2019-12-04,2011,126166,3,2,1944,8788,1,0,37
0384b19f-f5b7-4a96-8604-d44aa91b36d3,2022-05-19,2010,256010,3,3,2204,9946,1,0,18
6af31b6a-76b6-4c94-be70-130000ea4125,2021-11-04,2017,388104,4,2,2219,10661,1,0,48
7805fbdc-96e9-42c5-9440-9b775d7751bf,2019-05-16,2014,323940,4,3,1966,9569,2,0,49
f7b73588-0daf-4f71-86e5-844b8e2d0c41,2019-01-16,2016,397443,2,3,2262,11626,1,0,33
eb9f9a5f-1609-4ed5-b1d0-15e1571a550d,2019-09-19,2012,402276,2,3,1994,10591,1,0,23
7b48be5e-e81d-44a8-9d1a-3804704e9987,2019-07-21,2015,425253,4,3,1891,10786,2,0,38
97d444d0-9c77-4fac-9dcd-7ba3c494a942,2019-04-17,2015,120577,3,2,1891,10146,1,0,2
d240c78d-52d3-4351-b693-58b0b1f88a38,2022-02-17,2015,388553,3,3,1529,12259,1,0,45
ef070903-9701-4b3c-88eb-adeaefa5d6be,2020-06-04,2012,147588,4,2,1875,8617,2,0,31
21b82164-43c6-4359-abe0-eaceb065a075,2020-10-20,2014,404463,3,2,1687,9124,1,0,29
ae4d41cf-96a2-4407-ab2d-78c7607627c9,2021-11-18,2017,172246,4,3,1915,14904,2,0,20
b9c258af-bab0-40f9-bbd6-d6ae103c80b5,2022-06-03,2012,312948,3,2,1883,14227,2,0,4
ec10b4a8-b07f-4812-bc71-77f5b88a4a3e,2021-10-21,2017,398765,3,3,2473,12849,1,0,39
17cffc52-7ca3-4515-a090-9927f794e317,2020-02-18,2014,313093,4,3,1782,9244,2,0,23
50313b08-f8d9-4b32-8b7d-0523df742806,2020-07-26,2012,321370,3,3,1774,8202,1,0,27
2734873f-563c-44fd-a48a-66200836868f,2020-05-05,2015,849674,3,5,4118,8189,3,0,75
d601bc31-0f88-446b-bf32-27f46c453519,2020-02-19,2011,247907,3,3,1548,10230,1,0,32
27b59c14-dc61-4156-91a4-e9d27f24dc64,2019-03-26,2012,406052,2,3,1560,10371,1,0,49
7680573e-355b-4cbf-a87e-64a5c8470b49,2020-03-02,2011,210423,2,3,2178,13586,1,0,46
8af5f27c-f9a4-4b1e-882e-fbf6d22c52a3,2022-01-19,2011,441862,3,3,2218,14406,1,0,33
24bc9629-8095-463e-bd1b-81572a96c428,2021-10-24,2014,189058,2,3,2337,9560,1,0,26
2c561fda-d172-47e3-a311-22fed73b0392,2021-06-18,2017,202714,3,2,1559,10922,2,0,37
07671a16-a471-4dd6-beaa-dfcf663a49ed,2022-04-15,2015,352046,4,3,1963,9602,2,0,42
c65b67db-7844-4d2c-aa51-a9f5488d305c,2022-03-19,2014,437037,2,2,1506,12495,1,0,47
8b37d210-026c-42fb-ac3b-166fcb8f1b9c,2020-10-01,2016,316729,3,3,2476,14559,1,0,9
81a83f20-7338-48fc-b06a-7a8cd6ed3291,2021-12-09,2013,302340,3,3,2061,11809,1,0,17
6e5545ae-0a7f-437a-b950-9dfb76463521,2021-03-14,2014,286595,2,3,2447,10752,2,0,50
f3b15823-b55b-4aca-8fc5-101901a5d62a,2020-06-19,2016,445625,2,3,1802,13371,1,0,3
96a139f3-9f37-477d-81cf-3b0fcbccc908,2019-01-25,2015,136581,3,2,1742,13268,2,0,36
8f9b62d8-5d68-4194-9a11-12d49cb171c7,2019-07-25,2013,250437,2,2,2243,10014,2,0,1
dc05ed01-4ca9-4026-99ce-71b6d88bc8ef,2021-12-14,2011,271963,3,2,2435,11129,1,0,39
85a96088-9bde-4ec3-bf8e-a29c2c7dd02d,2020-12-26,2010,393955,4,3,2105,11875,1,0,3
e5f4c268-a0ca-4b67-afa8-4e6d02913371,2021-05-28,2010,266936,3,2,2393,10261,2,0,4
900e4032-7daa-4923-bbb0-9bde9895cb09,2021-04-30,2010,366607,4,2,1785,14995,2,0,49
ce3f2fa2-fa63-42ea-934c-eb9dd3daca00,2022-01-09,2013,290326,2,3,1887,10486,1,0,8
0b5261e1-c889-4762-af6d-1fc718fa40a0,2021-11-15,2014,1470265,8,6,5095,13119,3,1,78
2b1d899f-0c06-4bac-99ff-b6a9f03429d4,2021-05-05,2011,394821,4,2,1783,12369,1,0,5
a620e0dc-233d-4dc2-be6a-1655f1e9a1c4,2020-03-05,2011,262424,4,3,1604,12057,1,0,37
dd089725-6099-4f3f-80f4-ad5a0d0c8c22,2021-12-28,2014,230232,4,3,1675,14408,2,0,27
5eb51c73-2056-4e43-9509-2d67ad6884e4,2020-07-19,2016,182646,3,3,1891,11319,2,0,44
759b406d-398f-4d02-b225-afe4d77ebc53,2021-09-23,2015,420190,4,3,1817,9893,1,0,47
e70ce3b3-91cc-4c8e-8ea6-449ff303496a,2022-04-02,2010,172191,3,2,1559,10581,2,0,17
1f07d3d9-0b74-4f51-b50f-60689c59ccb6,2020-07-14,2015,250732,3,3,2058,8096,1,0,37
8c4d02e9-0936-4d2c-a2f1-9ad8a35f88e4,2020-04-30,2011,261024,2,3,2207,11865,1,0,19
8d547716-eaa8-4924-aba4-1d769e84cbae,2022-02-28,2011,317863,3,3,2307,11656,2,0,33
40386205-f785-42f1-a9ba-6e5c6f813c2a,2019-12-11,2013,198618,4,3,2105,9778,2,0,21
a679eb68-a6bf-45d7-9989-f9e932a6f510,2021-07-02,2014,344650,4,3,2125,8309,2,0,48
a4382cb9-32a0-41c7-a730-33ac90ea9800,2021-05-31,2013,301086,3,3,1588,13341,2,0,31
48ce459d-2691-4985-9c91-a4c5cbe20573,2021-12-14,2017,723379,4,6,3499,10595,1,1,90
89a4af44-c7ab-4606-b23b-d6341a82cff3,2022-05-21,2011,196170,2,2,2323,12712,1,0,32
1ceb35b0-200e-4f83-8088-769ab609e751,2022-06-14,2015,286408,3,2,2059,14492,1,0,44
71d7887f-73c5-49a7-ab11-477e6559bdf1,2020-02-27,2012,389779,2,3,2257,12921,2,0,15
c06d7272-349e-41d2-b9c3-9a7fd8da13e0,2021-10-02,2012,164132,4,2,2241,8482,2,0,47
6d64f3ef-1fdf-4e98-9ca0-9ca2dd20b41e,2019-05-08,2010,174433,4,3,1975,14589,1,0,15
f0a6d16a-80ee-4a07-8bf4-59648863fd09,2021-03-06,2011,420010,2,2,1983,10299,1,0,21
94dc2914-79d8-41c8-a123-abf0fbe738a8,2019-11-22,2013,310053,4,3,1940,8969,2,0,37
7e823cfa-050d-4245-bf1a-37720a8f104b,2019-11-20,2012,191496,2,3,1726,9949,1,0,17
9c464923-f9ce-48a4-956e-42cc8cdc5700,2021-01-31,2012,155334,4,3,2150,12989,1,0,19
e0217323-914c-40bc-aae3-4cd774a1f58c,2020-07-03,2015,172048,2,3,1999,13778,2,0,6
d71dd9dc-783c-4945-967b-20849286a2eb,2022-04-22,2010,335803,4,3,1562,13290,2,0,31
2abcbf79-ec3a-4689-aae4-183d1731e3ae,2020-12-23,2012,360970,2,2,2239,8707,2,0,7
e6691e77-639f-4e84-a5ce-e6ab5eff6bed,2020-07-21,2012,137193,3,2,1580,14979,1,0,50
d34ff480-74cd-4e40-aa35-8897c1d557a4,2022-02-02,2012,372534,4,3,2391,11068,1,0,15
86eb8595-3123-4481-a77e-98aff3101f57,2020-08-02,2011,447807,3,2,2359,12715,2,0,25
7d8d36da-24a4-494d-a83b-f9a021b6f575,2020-03-07,2012,269348,2,3,1885,10679,1,0,7
cbecb921-d2d1-41ce-a695-efb5dbbce376,2021-03-14,2012,267107,3,3,2193,8219,2,0,35
98ae0122-174e-4a09-845b-1e7ad8c9be88,2019-06-01,2011,146905,2,2,2164,10251,2,0,41
becf9f64-3160-4654-b683-d07ae3071a9b,2022-05-04,2012,197157,3,2,2404,14419,1,0,5
d38b8754-6886-450e-90aa-a644871f4389,2020-02-28,2012,432224,2,3,2390,8862,1,0,44
9ee7b291-0d9d-43c4-87a7-ee2512876fd3,2019-12-22,2011,439646,4,2,2287,13908,2,0,27
5259804f-97e4-4e6e-b38e-3b5081d2a559,2020-11-28,2010,336507,3,3,2428,11891,2,0,21
e86c7aec-f9a9-47e3-b962-4f8d3495bfb0,2019-01-25,2011,193846,3,3,1999,8648,1,0,39
9f9e2c67-9ea8-4d55-afa1-4708082315bf,2019-06-22,2013,182897,3,2,2275,11590,1,0,23
29deeb56-d064-4b1f-9c43-536e553d8bf3,2020-09-03,2014,202859,4,3,2154,13071,2,0,45
f0dde21f-2d2b-4152-868b-f4953e2ca134,2021-08-07,2015,392183,2,3,2181,10289,2,0,24
7733d782-9df1-487d-b2a4-98ba8024c217,2021-04-11,2010,446429,2,2,2241,13131,2,0,17
dae66b13-a549-45f5-9d5e-883b1a599a6f,2021-02-03,2010,150266,3,2,1830,10134,2,0,8
9e7114fc-6dea-435c-9786-3c694ed877e2,2019-06-07,2011,337775,3,3,1591,11084,1,0,27
9dcc8f72-70f4-4bb2-8448-fe617c44278f,2019-11-06,2010,441212,3,2,2218,9168,1,0,49
1657a8fa-ba1d-4d53-9d58-5728dcbf6a79,2020-10-27,2010,125653,2,2,2012,14235,1,0,25
fe94ca36-0abf-409d-b049-3aca794f07a5,2019-03-03,2015,148008,2,2,1950,14863,1,0,12
